transaction_id,client_id,client_prenom,client_nom,montant,anomaly_score,explication
33905,800,Margot,Michel,978.28,-0.018960808309310684,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
13483,315,Noémi,Gay,412.36,-0.01898023883571487,Transaction non récurrente
1274,635,Alix,Paul,69.99,-0.01899178169761173,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
5945,58,Margot,Valette,545.4,-0.018992002786381135,Transaction non récurrente
19699,700,Audrey,Lefort,542.36,-0.019022125645598686,Transaction non récurrente
4803,599,Caroline,Morel,290.74,-0.019022771027581098,Transaction non récurrente
18448,942,Diane,Bousquet,821.45,-0.01903793771946105,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transactions très rapprochées; Transaction non récurrente
4943,150,William,Leleu,477.55,-0.019075468673775187,Transaction non récurrente
3921,422,Stéphanie,Renard,750.6,-0.019107351804047323,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
22377,349,Louis,Buisson,764.73,-0.01910737815782715,Montant très différent de la moyenne commerçant; Transaction non récurrente
26804,979,Thierry,Chartier,683.09,-0.01911976533593618,Transaction non récurrente
29076,385,Renée,Olivier,450.44,-0.019133377746303304,Transaction non récurrente
28089,74,Thibaut,Guérin,616.75,-0.019160484958148816,Transaction non récurrente
34365,145,Juliette,Salmon,919.11,-0.019169879018737235,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
2197,833,Philippine,Chauveau,247.29,-0.019186787043382614,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
14017,410,Émile,Rocher,123.89,-0.019193714303370357,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
1251,205,Louise,Lopes,632.05,-0.019235946851644203,Transaction non récurrente
18026,163,Thomas,Guyon,14.36,-0.019251437662462956,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
32100,228,Augustin,Garnier,380.03,-0.019252229804684218,Transaction non récurrente
15975,223,Georges,Lombard,496.76,-0.019277944030174243,Transactions très rapprochées; Transaction non récurrente
34541,500,Lucie,Jacques,403.14,-0.019279794505224324,Transaction non récurrente
29595,685,Julien,Lagarde,351.27,-0.01930789266631394,Transaction non récurrente
37710,226,Adèle,Michaud,224.62,-0.019320525353517692,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
11697,38,Lucy,Bodin,876.21,-0.01939900128984129,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
11114,399,Élise,Lemoine,621.76,-0.019400045908551267,Transaction non récurrente
28689,98,Vincent,Guillet,553.98,-0.019419298601279777,Transaction non récurrente
1058,411,Vincent,Brun,301.52,-0.019453253602654375,Transaction non récurrente
33682,792,Audrey,Bonnet,772.45,-0.01946470644247733,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
49774,211,Alix,Loiseau,735.28,-0.019469286178076528,Montant très différent de la moyenne client; Transaction non récurrente
14215,386,Catherine,Dijoux,568.06,-0.019477902175837558,Transaction non récurrente
30167,87,Zacharie,Bernard,686.85,-0.0194800971856256,Montant très différent de la moyenne client; Transaction non récurrente
25355,486,Sophie,Benard,927.46,-0.019501586895572687,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
24601,312,Louise,Pasquier,46.14,-0.019519676722094648,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
27628,32,Clémence,Pascal,904.6,-0.01956872061344883,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
43060,818,Adélaïde,Mace,572.34,-0.01957601075927462,Transaction non récurrente
26245,525,Jeanne,Baudry,569.65,-0.019592754930748635,Transaction non récurrente
40983,461,Yves,Gomes,582.3,-0.01960902352470073,Transaction non récurrente
44257,500,Lucie,Jacques,164.3,-0.019631041029163354,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
30373,620,Émile,Boutin,550.54,-0.0196776992054567,Transaction non récurrente
30448,661,Laurence,Perrin,267.49,-0.019682289844454304,Transaction non récurrente
34960,789,Élodie,Chauvet,544.51,-0.019702375947542983,Transaction non récurrente
38565,774,Antoinette,Bailly,229.73,-0.01972121073000921,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
20554,158,Christophe,Maillot,711.11,-0.019752934716950388,Transaction non récurrente
43990,835,Antoine,Hubert,814.03,-0.01975492956885072,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
47735,139,Daniel,Riou,324.57,-0.019831154619379565,Transaction non récurrente
33986,314,Éléonore,Rivière,295.95,-0.019837871103541627,Transaction non récurrente
30453,284,Alice,Aubert,412.15,-0.019847865364266748,Transaction non récurrente
33173,75,Victoire,Perrot,992.78,-0.019848463473398303,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transactions très rapprochées; Transaction non récurrente
560,684,Juliette,Pierre,88.83,-0.019859036373625516,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
49068,882,Margot,Lemaire,705.75,-0.019882763300279938,Montant très différent de la moyenne commerçant; Transaction non récurrente
40928,570,Lucie,Voisin,752.59,-0.019899933795657576,Transaction non récurrente
94,419,Bertrand,Godard,606.67,-0.01993377323182932,Transaction non récurrente
30697,962,Corinne,Didier,51.54,-0.01995349960227988,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
13887,927,Julien,Germain,140.33,-0.019970935341122042,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
21844,865,Julien,Coulon,488.38,-0.019993070592088547,Transaction non récurrente
7005,948,Audrey,Dupuy,716.92,-0.02000856595937628,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
14552,649,Alexandria,Rousseau,961.28,-0.020019160920243806,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
46123,947,Frédéric,Gérard,897.17,-0.020081415507812173,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
46935,894,Monique,Lemaire,74.12,-0.020142426993321805,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
18395,904,Maurice,Didier,241.65,-0.020165896616646473,Montant très différent de la moyenne commerçant; Transaction non récurrente
33276,886,Odette,Gérard,746.08,-0.020186552616230147,Transaction non récurrente
23555,144,Marguerite,De Oliveira,398.42,-0.020197301642576826,Transaction non récurrente
10430,744,Monique,Langlois,609.59,-0.02021796933471698,Transaction non récurrente
44174,70,William,Payet,493.75,-0.020247661060928235,Transaction non récurrente
44512,876,Mathilde,Robin,769.59,-0.020309739368359336,Montant très différent de la moyenne commerçant; Transaction non récurrente
12973,629,Christophe,Allard,88.58,-0.020329174674548534,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
31615,411,Vincent,Brun,382.25,-0.020362508877714625,Transaction non récurrente
44542,286,Arthur,Carpentier,905.99,-0.020390156629294,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
10567,28,Agathe,Dijoux,539.24,-0.02039690136990402,Transaction non récurrente
26023,818,Adélaïde,Mace,789.88,-0.02044800414490011,Montant très différent de la moyenne commerçant; Transaction non récurrente
49078,548,Benjamin,Loiseau,624.26,-0.02051003168274701,Transaction non récurrente
28864,845,Olivie,Collin,241.3,-0.020513482893372847,Montant très différent de la moyenne commerçant; Transaction non récurrente
41023,31,Nicolas,Lemoine,750.35,-0.020519339400901337,Montant très différent de la moyenne client; Transaction non récurrente
17256,667,Édith,De Oliveira,369.23,-0.020547779878884898,Transaction non récurrente
24294,416,Maurice,Ruiz,427.0,-0.02055786394998238,Transaction non récurrente
4969,464,Nath,Guyot,748.24,-0.02056077330783146,Montant très différent de la moyenne client; Transaction non récurrente
28783,288,Alain,Benard,613.39,-0.020571691349624888,Transaction non récurrente
43427,489,Nicolas,Delattre,765.85,-0.020591348571215695,Transaction non récurrente
582,613,Isabelle,Gauthier,44.51,-0.02060459929849201,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
3601,599,Caroline,Morel,904.31,-0.020644089265930976,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
17583,774,Antoinette,Bailly,721.17,-0.02064743984327022,Transaction non récurrente
14119,173,François,Lopes,395.33,-0.020672844492227394,Transaction non récurrente
44291,307,Colette,Langlois,610.96,-0.020711843354069948,Transaction non récurrente
43576,469,Henriette,Ledoux,244.54,-0.020735121009699875,Montant très différent de la moyenne client; Transaction non récurrente
29994,788,Capucine,Bertin,671.84,-0.02074612724436875,Transaction non récurrente
11622,154,Raymond,Lebrun,58.2,-0.020769023138253906,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
42800,512,Claudine,Lenoir,155.76,-0.020814685884515294,Montant très différent de la moyenne client; Montant très différent de la moyenne commerçant; Transaction non récurrente
